ID|Name|Location|Repository
TokyoTak40|"Yale University, Beinecke Library, Takamiya Deposit: 40 [olim Mostyn, olim Arthur Houghton 9; sold Christie’s, 14 June
               1979, lot 295]"|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak46|Yale University, Beinecke Library, Takamiya Deposit: 46|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak51|Yale University, Beinecke Library, Takamiya Deposit: 51 [Sotheby’s, 24 June 1980, lot 33]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak52|Yale University, Beinecke Library, Takamiya Deposit: 52|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak54|Yale University, Beinecke Library, Takamiya Deposit: 54 [olim Weld, sold Sotheby’s, lot 57, June 24, 1980]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak56|Yale University, Beinecke Library, Takamiya Deposit: 56|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak61|Yale University, Beinecke Library, Takamiya Deposit: 61 [Sotheby’s, 10 November 1952, olim Lawrence Witten]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak64|Yale University, Beinecke Library, Takamiya Deposit: 64 [olim Bradfer-Lawrence 7; olim J. P. R. Lyell]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak65|"Yale University, Beinecke Library, Takamiya Deposit: 65 [olim Goldschmidt Cat. 71, 1943, item 1, olim Greg, olim
               Bradfer-Lawrence 8, olim Huth 153]"|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak66|Yale University, Beinecke Library, Takamiya Deposit: 66 [olim Bradfer-Lawrence 10]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak67|"Yale University, Beinecke Library, Takamiya Deposit: 67 [olim Ingilby (Sotheby’s, 21 October 1920, lot 30); olim
               Bradfer-Lawrence 11]"|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak78|Yale University, Beinecke Library, Takamiya Deposit: 78 [Quaritch Sale Cat. 1088, Lot 88?]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak79|Yale University, Beinecke Library, Takamiya Deposit: 79 [olim Plimpton; olim Sotheby’s Sale 6 Dec. 1983, lot 20]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak94|Yale University, Beinecke Library, Takamiya Deposit: 94 [olim Astor, sold Sotheby’s 21 June 1988, lot 57]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak96|Yale University, Beinecke Library, Takamiya Deposit: 96 [olim Beeleigh Abbey (Foyle)]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak97|Yale University, Beinecke Library, Takamiya Deposit: 97 [olim Foyle’s sale at Christie’s, 11 July 2000, lot 76]|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TokyoTak98|"Yale University, Beinecke Library, Takamiya Deposit: 98 [olim Quaritch, Cat. 1270 (2000), item 55; prior Mertoun, Duke of
               Sutherland]"|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TakamiyaBible|"Yale University, Beinecke Library, Takamiya Deposit: 
               Biblia latina, Speier: Peter Drach, 1489. Goff B-587 [olim Quaritch;
               prior Ingilby, Ripley Castle, Harrowgate, Yorks.]"|New Haven|Yale University, Beinecke Library, Takamiya Deposit
TCCFragment|Trinity College: MS Fragments, Box 2|Cambridge UK|Trinity College
CamTCC43|Trinity College: B.1.45 (43)|Cambridge UK|Trinity College
CamTCC61|Trinity College: B.2.18 (61)|Cambridge UK|Trinity College
CamTCC108|Trinity College: B.3.29 (108)|Cambridge UK|Trinity College
CamTCC181|Trinity College: B.15.39 (181)|Cambridge UK|Trinity College
CamTCC223|Trinity College: B.10.12 (223)|Cambridge UK|Trinity College
CamTCC257|Trinity College: B.11.18 (257)|Cambridge UK|Trinity College
CamTCC263|Trinity College: B.11.24 (263)|Cambridge UK|Trinity College
CamTCC305|Trinity College: B.14.19 (305)|Cambridge UK|Trinity College
CamTCC322|Trinity College: B.14.38 (322)|Cambridge UK|Trinity College
CamTCC323|Trinity College: B.14.39 (323)|Cambridge UK|Trinity College
CamTCC335|Trinity College: B.14.52 (335)|Cambridge UK|Trinity College
CamTCC353|Trinity College: B.15.17 (353)|Cambridge UK|Trinity College
CamTCC365|Trinity College: B.15.30 (365)|Cambridge UK|Trinity College
CamTCC366|Trinity College: B.15.31 (366)|Cambridge UK|Trinity College
CamTCC367|Trinity College: B.15.32 (367)|Cambridge UK|Trinity College
CamTCC370|Trinity College: B.15.35 (370)|Cambridge UK|Trinity College
CamTCC376|Trinity College: B.15.40 (376)|Cambridge UK|Trinity College
CamTCC394|Trinity College: B.16.31 (394)|Cambridge UK|Trinity College
CamTCC432|Trinity College: R.1.15 (432)|Cambridge UK|Trinity College
CamTCC1289|Trinity College: O.5.8 (1289)|Cambridge UK|Trinity College
CamTCCB1631|Trinity College: B.16.31 (394)|Cambridge UK|Trinity College
CamTCCB1641|Trinity College: B.16.41 (402)|Cambridge UK|Trinity College
CamTCC536|Trinity College: R.2.36 (536)|Cambridge UK|Trinity College
CamTCC559|Trinity College: R.2.59 (559)|Cambridge UK|Trinity College
CamTCCR264|"Trinity College: R.2.64 (not in James) [olim W. Aldis Wright; olim Le Neve
            (Norroy)]"|Cambridge UK|Trinity College
CamTCC581|Trinity College: R.3.2 (581)|Cambridge UK|Trinity College
CamTCC582|Trinity College: R.3.3 (582)|Cambridge UK|Trinity College
CamTCC588|Trinity College: R.3.8 (588)|Cambridge UK|Trinity College
CamTCC593|Trinity College: R.3.13 (593)|Cambridge UK|Trinity College
CamTCC594|Trinity College: R.3.14 (594)|Cambridge UK|Trinity College
CamTCC595|Trinity College: R.3.15 (595)|Cambridge UK|Trinity College
CamTCC597|Trinity College: R.3.17 (597)|Cambridge UK|Trinity College
CamTCC599|Trinity College: R.3.19 (599)|Cambridge UK|Trinity College
CamTCC600|Trinity College: R.3.20 (600)|Cambridge UK|Trinity College
CamTCC601|Trinity College: R.3.21 (601)|Cambridge UK|Trinity College
CamTCC602|Trinity College: R.3.22 (602)|Cambridge UK|Trinity College
CamTCC603|Trinity College: R.3.23 (603)|Cambridge UK|Trinity College
CamTCC605|Trinity College: R.3.25 (605)|Cambridge UK|Trinity College
CamTCC652|Trinity College: R.4.20 (652)|Cambridge UK|Trinity College
CamTCC655|Trinity College: R.4.26 (655)|Cambridge UK|Trinity College
CamTCC759|Trinity College: R.7.23 (759)|Cambridge UK|Trinity College
CamTCC899|Trinity College: R.14.26 (899)|Cambridge UK|Trinity College
CamTCC902|Trinity College: R.14.29 (902)|Cambridge UK|Trinity College
CamTCC905|Trinity College: R.14.32 (905)|Cambridge UK|Trinity College
CamTCC910|Trinity College: R.14.38 (910)|Cambridge UK|Trinity College
CamTCC911|Trinity College: R.14.39 (911)|Cambridge UK|Trinity College
CamTCC913|Trinity College: R.14.41 (913)|Cambridge UK|Trinity College
CamTCC915|Trinity College: R.14.44 (915)|Cambridge UK|Trinity College
CamTCC916|Trinity College: R.14.45 (916)|Cambridge UK|Trinity College
CamTCC921|Trinity College: R.14.51 (921)|Cambridge UK|Trinity College
CamTCC925|Trinity College: R.14.56 (925)|Cambridge UK|Trinity College
CamTCC1037|Trinity College: O.1.13 (1037)|Cambridge UK|Trinity College
CamTCC1041|Trinity College: O.1.17 (1041)|Cambridge UK|Trinity College
CamTCC1053|Trinity College: O.1.29 (1053)|Cambridge UK|Trinity College
CamTCC1081|Trinity College: O.1.57(1081)|Cambridge UK|Trinity College
CamTCC1105|Trinity College: O.2.1 (1105)|Cambridge UK|Trinity College
CamTCC1109|Trinity College: O.2.5 (1109)|Cambridge UK|Trinity College
CamTCC1117|Trinity College: O.2.13 (1117)|Cambridge UK|Trinity College
CamTCC1119|Trinity College: O.2.15 (1119)|Cambridge UK|Trinity College
CamTCC1120|Trinity College: O.2.16 (1120)|Cambridge UK|Trinity College
CamTCC1137|Trinity College: O.2.33 (1137)|Cambridge UK|Trinity College
CamTCC1144|Trinity College: O.2.40 (1144)|Cambridge UK|Trinity College
CamTCC1149|Trinity College: O.2.45 (1149)|Cambridge UK|Trinity College
CamTCC1157|Trinity College: O.2.53 (1157)|Cambridge UK|Trinity College
CamTCC1174|Trinity College: O.3.2 (1174)|Cambridge UK|Trinity College
CamTCC1184|Trinity College: O.3.12 (1184)|Cambridge UK|Trinity College
CamTCC1209|Trinity College: O.3.37 (1209)|Cambridge UK|Trinity College
CamTCC1212|Trinity College: O.3.40 (1212)|Cambridge UK|Trinity College
CamTCC1230|Trinity College: O.3.58 (1230)|Cambridge UK|Trinity College
CamTCC1269|Trinity College: O.4.39 (1269)|Cambridge UK|Trinity College
CamTCC1283|Trinity College: O.5.2 (1283)|Cambridge UK|Trinity College
CamTCC1287|Trinity College: O.5.6 (1287)|Cambridge UK|Trinity College
CamTCC1312|Trinity College: O.5.31 (1312)|Cambridge UK|Trinity College
CamTCC1359|Trinity College: O.7.31 (1359)|Cambridge UK|Trinity College
CamTCC1413|Trinity College: O.9.1 (1413)|Cambridge UK|Trinity College
CamTCC1421|Trinity College: O.9.9 (1421)|Cambridge UK|Trinity College
CamTCC1434|Trinity College: O.9.22 (1434)|Cambridge UK|Trinity College
CamTCC1438|Trinity College: O.9.26 (1438)|Cambridge UK|Trinity College
CamTCC1440|Trinity College: O.9.28 (1440)|Cambridge UK|Trinity College
CamTCC1450|Trinity College: O.9.38 (1450)|Cambridge UK|Trinity College
CamTCC1473|Trinity College: O.10.21 (1473)|Cambridge UK|Trinity College
CamTCC1486|Trinity College: O.10.34 (1486)|Cambridge UK|Trinity College
CamTCCVI182|Trinity College: VI.18.2 [copy of ] |Cambridge UK|Trinity College
CamTCCParis1525|Trinity College: printed Michaelis Menoti Sermones Quadragesimales, Paris 1525|Cambridge UK|Trinity College
OxfTri7|Trinity College: 7|Cambridge UK|Trinity College
OxfTri15|Trinity College: 15|Cambridge UK|Trinity College
OxfTri16A|Trinity College: 16A|Cambridge UK|Trinity College
OxfTri16B|Trinity College: 16B|Cambridge UK|Trinity College
OxfTri21|Trinity College: 21|Cambridge UK|Trinity College
OxfTri29|Trinity College: 29|Cambridge UK|Trinity College
OxfTri38|Trinity College: 38|Cambridge UK|Trinity College
OxfTri42|Trinity College: 42|Cambridge UK|Trinity College
OxfTri49|Trinity College: 49|Cambridge UK|Trinity College
OxfTri57|Trinity College: 57|Cambridge UK|Trinity College
TCD67|Trinity College, Dublin: 67|Dublin|Trinity College, Dublin
TCD69|Trinity College, Dublin: 69|Dublin|Trinity College, Dublin
TCD70|Trinity College, Dublin: 70|Dublin|Trinity College, Dublin
TCD76|Trinity College, Dublin: 76|Dublin|Trinity College, Dublin
TCD83|Trinity College, Dublin: 83|Dublin|Trinity College, Dublin
TCD97|Trinity College, Dublin: 97|Dublin|Trinity College, Dublin
TCD155|Trinity College, Dublin: 155|Dublin|Trinity College, Dublin
TCD156|Trinity College, Dublin: 156|Dublin|Trinity College, Dublin
TCD157|Trinity College, Dublin: 157|Dublin|Trinity College, Dublin
TCD158|Trinity College, Dublin: 158|Dublin|Trinity College, Dublin
TCD159|Trinity College, Dublin: 159|Dublin|Trinity College, Dublin
TCD160|Trinity College, Dublin: 160|Dublin|Trinity College, Dublin
TCD174|Trinity College, Dublin: 174|Dublin|Trinity College, Dublin
TCD211|Trinity College, Dublin: 211|Dublin|Trinity College, Dublin
TCD212|Trinity College, Dublin: 212|Dublin|Trinity College, Dublin
TCD213|Trinity College, Dublin: 213|Dublin|Trinity College, Dublin
TCD214|Trinity College, Dublin: 214|Dublin|Trinity College, Dublin
TCD223|Trinity College, Dublin: 223|Dublin|Trinity College, Dublin
TCD243|Trinity College, Dublin: 243|Dublin|Trinity College, Dublin
TCD270|Trinity College, Dublin: 270|Dublin|Trinity College, Dublin
TCD277|Trinity College, Dublin: 277|Dublin|Trinity College, Dublin
TCD301|Trinity College, Dublin: 301|Dublin|Trinity College, Dublin
TCD312|Trinity College, Dublin: 312|Dublin|Trinity College, Dublin
TCD313|Trinity College, Dublin: 313|Dublin|Trinity College, Dublin
TCD317|Trinity College, Dublin: 317|Dublin|Trinity College, Dublin
TCD319|Trinity College, Dublin: 319|Dublin|Trinity College, Dublin
TCD340|Trinity College, Dublin: 340|Dublin|Trinity College, Dublin
TCD347|Trinity College, Dublin: 347|Dublin|Trinity College, Dublin
TCD351|Trinity College, Dublin: 351|Dublin|Trinity College, Dublin
TCD389|Trinity College, Dublin: 389|Dublin|Trinity College, Dublin
TCD423|Trinity College, Dublin: 423|Dublin|Trinity College, Dublin
TCD432|Trinity College, Dublin: 432|Dublin|Trinity College, Dublin
TCD490|Trinity College, Dublin: 490|Dublin|Trinity College, Dublin
TCD500|Trinity College, Dublin: 500|Dublin|Trinity College, Dublin
TCD509|Trinity College, Dublin: 509|Dublin|Trinity College, Dublin
TCD516|Trinity College, Dublin: 516|Dublin|Trinity College, Dublin
TCD517|Trinity College, Dublin: 517|Dublin|Trinity College, Dublin
TCD519|Trinity College, Dublin: 519|Dublin|Trinity College, Dublin
TCD537|Trinity College, Dublin: 537|Dublin|Trinity College, Dublin
TCD641|Trinity College, Dublin: 641|Dublin|Trinity College, Dublin
TCD652|Trinity College, Dublin: 652|Dublin|Trinity College, Dublin
TCD661|Trinity College, Dublin: 661|Dublin|Trinity College, Dublin
TCD662|Trinity College, Dublin: 662|Dublin|Trinity College, Dublin
TCD684|Trinity College, Dublin: 684|Dublin|Trinity College, Dublin
CamTH16|Trinity Hall: shelf no (16)|Cambridge UK|Trinity Hall
OxfUni33|University College: 33|Oxford|University College
OxfUni45|University College: 45|Oxford|University College
OxfUni60|University College: 60|Oxford|University College
OxfUni64|University College: 64|Oxford|University College
OxfUni78|University College: 78|Oxford|University College
OxfUni96|University College: 96|Oxford|University College
OxfUni97|University College: 97|Oxford|University College
OxfUni123|University College: 123|Oxford|University College
OxfUni142|University College: 142|Oxford|University College
OxfUni154|University College: 154|Oxford|University College
OxfUni179|University College: 179|Oxford|University College
OxfUni181|University College: 181|Oxford|University College
OxfUni188|University College: 188|Oxford|University College
LonUnivColl|University College, London: Fragment Angl.1 [olim Phillipps 22914]|London|University College, London
Berkeley|"University of California: 75 [olim Phillipps 8118; olim Bodmer; olim John Gribbel,
            Philadelphia; sold Sotheby’s 4 Dec. 1962, lot 131]"|Berkeley|University of California
ChicagoUL253|University of Chicago Library: 253|Chicago|University of Chicago Library
ChicagoUL254|University of Chicago Library: 254 [olim Holkham Hall 670]|Chicago|University of Chicago Library
ChicagoUL564|University of Chicago Library: 564 [olim Ashburnham 126, post McCormick]|Chicago|University of Chicago Library
ChicagoUL565|University of Chicago Library: 565 [olim Phillipps 4255]|Chicago|University of Chicago Library
ChicagoUL566|University of Chicago Library: 566 [olim Cockerell]|Chicago|University of Chicago Library
Urbana71|University of Illinois at Urbana-Champaign: 71 [olim Harmsworth, Sotheby’s sale, 16 Oct. 1945, Lot 2132]|Urbana|University of Illinois at Urbana-Champaign
Urbana83|University of Illinois at Urbana-Champaign: 83 [Robinson Sale Cat. 72, No. 182]|Urbana|University of Illinois at Urbana-Champaign
Urbana84|University of Illinois at Urbana-Champaign: 84|Urbana|University of Illinois at Urbana-Champaign
Urbana85|University of Illinois at Urbana-Champaign: 85 [olim Gloddaeth; post Mostyn Hall 257; sold 1920 to Quaritch]|Urbana|University of Illinois at Urbana-Champaign
Urbana116|"University of Illinois at Urbana-Champaign: 116 [olim Duke of Buccleuch; olim Lord Amherst of Hackney; olim
            Harmsworth, Sotheby Sale Oct. 15, 1945, lot 1951]"|Urbana|University of Illinois at Urbana-Champaign
UnivLon278|University of London: MS 278 [olim Mostyn Hall 259] |London|University of London
UnivLon593|University of London: MS 593|London|University of London
UnivLon657|University of London: MS 657 [olim Helmingham Hall I.J.I.7]|London|University of London
UnivLonSLV17|University of London: Sterling Library V.17 [olim Clopton]|London|University of London
UnivLonSLV88|University of London: Sterling Library V.88 [olim Ilchester]|London|University of London
UMich225|University of Michigan: MS 225|Ann Arbor|University of Michigan
PhilUPEng1|"University of Pennsylvania: MS Codex 196 [formerly Eng. 1; olim Gilbert Ireland Blackburne of Hale Hall,
            Liverpool]"|Philadelphia|University of Pennsylvania
PhilUPEng2|"University of Pennsylvania: MS Codex 197 [formerly Eng. 2E.VII olim Quaritch Sale Cat. 328, item
            586]"|Philadelphia|University of Pennsylvania
PhilUPEng6|"University of Pennsylvania: MS Codex 201 [Formerly Eng. 6; olim T. Edward Ross; olim Gilbert, Bishop
            of Bath and Wells]"|Philadelphia|University of Pennsylvania
PhilUPEng8|University of Pennsylvania: MS Codex 218 [formerly Eng. 8; olim Stonor Park]|Philadelphia|University of Pennsylvania
PhilUPLat33|"University of Pennsylvania: Codex 721 [olim Lat. 33; olim Harmsworth; olim Dewick; Sotheby’s Sale, Oct. 15,
               1943, Lot 2053; Raphael King, Ltd. Sale Cat. 53, No. 215, Dec. 1951]"|Philadelphia|University of Pennsylvania
