"GROUP_ID"	"Book"	"QUOTE_TRANSCRIPTION"	"start"	"end"	"Date (earliest)"	"Date (display)"	"Date (latest)"	"LIST"	"PERSON"	"Uncertain Book"	"Uncertain date"	"Agent (by hand of)"	"Uncertain Person"	"Partial"
"1c40e858-a88d-44b7-9211-4d9d2b4b0981"	"Tiberius CXIII"	"Richard Montague"	"1502"	"1517"	""	"1621"	"1621"	"Jul. C.Il, fol. 274"	"Richard Montague"	""	""	""	""	""
"1c8ae270-f615-475b-8a20-4437dd71772a"	"Vitellius DVII"	"Richard Bancroft"	"151"	"166"	"1608"	"1608"	"1608"	"29.2"	"Richard Bancroft"	"Vitellius D.VII |  Vitellius E.XIV"	""	"John Pory"	""	""
"1c8bb806-7250-4df7-a1e7-a5af1b3b125e"	"Tiberius AXIV"	"Patrick Young, c.1616, and Samuel Ward (49.18: this or Tib. C.ID)"	"145"	"219"	"1615"	"1616"	"1617"	""	""	""	""	""	""	""
"1ce41e1d-6092-4243-9c26-c99541ad9c42"	"Vespasian CXIV"	"William Dugdale"	"2105"	"2120"	"1661"	"1661"	"1661"	"265.1"	"William Dugdale"	""	""	""	""	"? vol. 1, fols 126-34, artt. 45-50, fols 136-59, artt. 52-61, fol. 139, art. 54, of this"
"1ce54590-b598-4604-b69c-5c166f8935b5"	"Vespasian AIX"	"Ussher"	"994"	"999"	"1621"	"1621"	"1621"	"2.12"	"James Ussher"	"Vespasian AIX | Vitellius D.VID)"	""	""	""	""
"1d1783d3-f80e-4c60-9560-6ac7e278f55b"	"Cleopatra FVII"	"(of fols 83-292, art. 6) John Donne, 1602-4 (letter to Cotton on fols 293-94v, from Pyrford, Surrey, where Donne was living until 1604: DNB. Art. 6 is Diego de Valdés’s printed tract, De dignitate regum regnorumque Hispaniae ..., published in 1602.)"	"171"	"466"	"1602"	"1603"	"1604"	""	"John Donne"	""	""	""	""	"of fols 83-292, art. 6"
"1d602be6-0589-41fe-8a0d-840cf330199f"	"Vitellius CX"	""	"1623"	"1764"	"1638"	"1638"	"1638"	"this, Jul. B-XII, Tib. B.XIII, C.III, Nero D.VIII, Vit. E.V, VI, Dom. I, V, Cleo. DN or Faust. C.IV"	"John Selden"	""	""	""	""	""
"1d61fe5e-7017-4540-9fe5-9e662943f8ff"	"Nero AVII"	"John Selden, c.1638 (163.19: this or Claud. A-VII)."	"264"	"322"	"1637"	"1638"	"1639"	"163.19"	"John Selden"	"Nero AVII | Claud. A-VII"	""	""	""	""
"1d7d9fb8-27ae-4804-bb18-201b4a86f250"	"Tiberius AVI"	"Arthur Agarde"	"746"	"758"	"1612"	"1613"	"1615"	"18.3, 71.11, 77.11"	"Arthur Agarde"	""	""	""	""	""
"1d9439a1-20fe-4a43-9a36-3547619b3db0"	"Cleopatra AII"	"James Ware, 1627 (Jul. C.III, fol. 386)."	"315"	"368"	"1627"	"1627"	"1627"	"Jul. C.III, fol. 386"	"James Ware"	""	""	""	""	""
"1db913cc-5262-4478-b44a-a5d08f0522d2"	"Claudius BIV"	"L'Isle,"	"517"	"523"	"1621"	"1621"	"1621"	"2.40, 4.35 or 4.37"	"William Lisle"	""	""	""	""	""
"1ddf44e4-b977-44fc-a909-05c905d536b6"	"Cleopatra FII"	"Richard Bancroft"	"437"	"453"	"1607"	"1608"	"1610"	"30.6"	"Richard Bancroft"	"Cleopatra FII, Cleopatra E.I-III | F.1"	""	"Zachariah Pasfeild"	""	""
"1e137b33-fa31-4392-93c9-fd313677726b"	"Otho AXII"	"Patrick Young, 1613 (? Smith art. 7 of this: Vesp. F.XIII, no. 309, letter from Young returning to Cotton ‘Elmerus his Epistles’"	"1206"	"1589"	"1613"	"1613"	"1613"	""	"Patrick Young"	""	""	""	""	"part. 7 of this"
"1e7e1ae9-71f1-4118-aca3-063a21d0af09"	"Otho BXIV"	"Humphrey Henchman, ? 1624 (2.102, cf. 6018, no. 225)"	"556"	"616"	"1624"	"1624"	"1624"	"2.102"	"Humphrey Henchman"	""	""	""	""	""
"1eab215b-5070-4d17-96ac-d0427b1ea568"	"Vitellius EXVII"	"Richard Bancroft, 1608, by hand of John Pory (29.1: fols 18-188, art. 3, of this or Calig. A-VIII, and see below)."	"677"	"815"	"1608"	"1608"	"1608"	"29.1"	"Richard Bancroft"	"Vitellius EXVII | Calig. A-VIII"	""	"John Pory"	""	""
"1ed7eed6-b2d1-447d-8171-d688ea4d60d3"	"Titus BXI"	"(? of part Il, fols 213-17, art. 162) Kniveton, by 1615, by 1617 (45.13, 111.29)"	"1517"	"1612"	""	"1617"	"1617"	"45.13, 111.29"	"St Lo Kniveton"	""	""	""	""	"? of part Il, fols 213-17, art. 162"
"1f090e59-34cc-455c-8689-21a57ef95e94"	"Otho BX"	"William Camden"	"923"	"936"	"1612"	"1614"	"1616"	"75.3"	"William Camden"	""	""	""	""	""
"1f209f78-50b5-4367-b3b4-72dab3cda614"	"Julius AIII"	"James Ware, 1656 (261.1)."	"285"	"309"	"1656"	"1656"	"1656"	"261.1"	"James Ware"	""	""	""	""	""
"1f41f581-db5a-43fa-879c-8fac28811dc8"	"Nero BX"	"William Camden, 1612-16 (75.4: this, Claud. E.VIL or Vesp. F.VIII)."	"181"	"258"	"1612"	"1614"	"1616"	"75.4"	"William Camden"	"Nero BX, Claud. E.VIL | Vespasian F.VIII"	""	""	""	""
"1ff47993-6ed7-44fd-ae31-e1a7783e5457"	"Tiberius AXIII"	"Francis Tate"	"238"	"249"	"1612"	"1614"	"1616"	"73.5"	"Francis Tate"	""	""	""	""	""
"1a547e0a-195b-4b63-8420-49bd6f7aa606"	"Tiberius AXIII"	" George Buc, ¢.1615-17 (89.1)"	""	""	"1615"	"1616"	"1617"	""	"George Buc"	""	""	""	""	""
"20385709-2573-406e-8935-9866ca8efaee"	"Domitian XV"	"Peter Balle"	"1018"	"1028"	"1651"	"1651"	"1651"	"127"	"Peter Balle"	"Domitian XV, Tiberius A.VI, Claud. C.XI, Nero A.XV, XVI, Vespasian A.XIX | Titus A.I"	""	""	""	""
"2050598c-6292-4e3d-b46a-aacd2a36ca72"	"Cleopatra AIII"	"John Selden, 1638 (155.5)"	"144"	"170"	"1638"	"1638"	"1638"	"155.5"	"John Selden"	""	""	""	""	""
"207e0962-ab0b-4c98-9863-66bdf40f5769"	"London British Library Additional MS 46410"	"John Williams, 1621, and John Selden (2.88)"	"257"	"301"	"1621"	"1621"	"1621"	"2.88"	"John Williams|John Selden"	""	""	""	""	""
"20c30477-61a4-4c35-84d3-f9fc7a48ace5"	"Titus EI"	"Henry Montagu, by 1631 (113.4: this or Add. MS 33216)"	"219"	"289"	""	"1631"	"1631"	"113.4"	"Henry Montagu"	"Titus EI | Add. MS 33216"	""	""	""	""
"216bc267-69b9-46a5-a5d8-e0ffb2a4eb36"	"Cleopatra FI"	"Bancroft"	"210"	"217"	""	"unknown date"	""	"131.1"	"Richard Bancroft|George Abbot"	"Cleopatra FI, Cleopatra E.I- III | F.I1"	""	"Hart"	"?"	""
"21f1dc1f-bbb6-44e8-a2ae-c0fa43fa0e41"	"Faustina AIV"	"Arthur Agarde, 1612-15 (18.8, 71.14, 77.16)"	"533"	"575"	"1612"	"1613"	"1615"	"18.8, 71.14, 77.16"	"Arthur Agarde"	""	""	""	""	""
"2226c668-f7b8-413a-9b6f-fe832af10d50"	"Claudius EIII"	"Benjamin Jonson"	"1181"	"1196"	"1621"	"1621"	"1621"	"2.70"	"Benjamin Jonson"	""	""	""	""	""
"22f0fcd7-e4b7-45e5-b454-c20801ff1063"	"Vitellius AVII"	"John Selden, 1641 (225.1)."	"124"	"150"	"1641"	"1641"	"1641"	"225.1"	"John Selden"	""	""	""	""	""
"22f32583-1d32-4dae-adc5-3759590929b8"	"Claudius DVI"	"(of fols 5-98, artt. 1-3)"	"438"	"462"	"1608"	"1608"	"1608"	"29.12"	"Richard Bancroft"	""	""	"John Pory"	""	"(of fols 5-98, artt. 1-3)"
"235297ce-ffa3-493f-86b6-42d52531c2dd"	"Titus CI"	"Montagu"	"1319"	"1325"	""	"1626"	"1626"	""	"Henry Montagu"	""	""	""	""	""
"23583e88-af58-47ca-b4b6-57c9e95e33a8"	"Claudius EIV"	"John Selden, 1638 (155.4: (2) this or (1) Nero D.1)"	"1454"	"1522"	"1638"	"1638"	"1638"	"155.4"	"John Selden"	"Claudius EIV |  Nero D.1"	""	""	""	""
"23b429ad-6345-47d5-a4cf-20141d511248"	"Nero EVI"	"John Selden, c.1638 (162: this, Claud. E.VI or Nero C.IX)"	"427"	"501"	"1637"	"1638"	"1639"	"162"	"John Selden"	"his, Claud. E.VI | Nero C.IX"	""	""	""	""
"245bab2c-ccaa-4784-a595-249af1c39b8a"	"Claudius BIV"	"John Selden, in or after 1621 (6018, no. 264)"	"590"	"643"	"1621"	"1621"	""	"6018, no. 264"	"John Selden"	""	""	""	""	""
"24d32b4f-a19e-4763-8213-f9b9399d71ac"	"Cleopatra EI"	""	"1815"	"1844"	"1653"	"1653"	"1653"	"245"	"Godfrey Goodman"	""	""	""	""	""
"252fe468-9fbb-4afd-8d36-8a66b4129426"	"Cleopatra EIV"	"Henry Bourchier"	"528"	"543"	"1653"	"1653"	"1653"	"246"	"Henry Bourchier"	""	""	""	""	""
"255e9334-8ad0-4e4e-b536-d9aaf8bdd468"	"Nero DX"	"John Speed, c.1612 (50.4: this or Otho D.VIID"	"304"	"350"	"1611"	"1612"	"1613"	"50.4"	"John Speed"	"Nero DX | Otho D.VIID"	""	""	""	""
"25b28b90-2e52-4809-9955-76702b94d530"	"Tiberius CVII"	"1621 (2.46)"	"199"	"209"	"1621"	"1621"	"1621"	"2.46"	""	""	""	""	""	""
"25c29fbd-ef93-4ea9-ad43-95a529c9be3c"	"Vitellius DXV"	"John Selden, ¢.1638 (163.23)."	"366"	"394"	"1637"	"1638"	"1639"	"163.23"	"John Selden"	""	""	""	""	""
"26515839-f22e-4a2c-bbd1-bd43d7ccbb67"	"Galba DX"	"Bulstrode Whitelocke"	"679"	"698"	"1652"	"1652"	"1652"	"231.30"	"Bulstrode Whitelocke"	""	""	""	""	""
"266c59cc-cc6b-4bea-927c-5e36420771e3"	"Claudius BIX"	"Patrick Young"	"261"	"273"	"1621"	"1621"	"1622"	"2.115"	"Patrick Young"	""	""	""	""	""
"2688b5d7-0d45-434c-a003-cea8e704582c"	"Nero DVIII"	"John Selden, 1638 (155.3: this, Jul. B.XIII, Tib. B.XIII, C.IH, Vit. C.X, E.V, VIL, Dom. I, V, Cleo. D.V or Faust. C.IV)."	"1457"	"1602"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Nero DVIII, Julius B.XIII, Tiberius B.XIII, C.IH, Vitellius C.X, E.V, VIL, Dom. I, V, Cleopatra D.V | Faust. C.IV"	""	""	""	""
"26ae2217-be4e-4a84-9dad-7642b57e51e4"	"Vitellius CVIII"	"Augustine Baker"	"347"	"361"	"1623"	"1623"	""	"6018, no. 169"	"Augustine Baker"	""	""	""	""	""
"270f9bc8-220d-473e-a756-d32e0e3769c1"	"Nero BVII"	"Robert Drury"	"156"	"167"	"1611"	"1611"	""	"65.2"	"Robert Drury"	""	""	""	""	"(parts of this)"
"276b1760-8c4b-46dd-860b-2ad5680cdb80"	"Claudius AX"	"James Ussher"	"292"	"304"	"1621"	"1621"	"1621"	"(2.11"	"James Ussher"	""	""	""	""	""
"2846f755-056d-46c2-b6a2-6451f8b96bcc"	"Domitian XV"	"Bancroft or George Abbot"	"761"	"786"	"1610"	"1611"	"1612"	"131.4"	"Richard Bancroft"	"Domitian XV |  Titus A.I)"	""	"Hart"	""	""
"288f875b-d2a1-4119-b24a-55bbbb13e1a8"	"Appendix XLI"	"Sir William Howard, 1635 or 1636, ? 1638 (114.2, 124.1: (2) this + Appx XXXIX or (1) Ricobaldus Ferrariensis, Historia imperatorum, for which see loans entries)."	"128"	"311"	"1635"	"1636"	"1638"	"114.2, 124.1"	"Lord William Howard"	"Appendix XLI + Appx XXXIX |  Ricobaldus Ferrariensis, Hist|ia imperat|um, f| which see loans entries"	""	""	""	""
"28a036ae-1129-4b8d-8cc6-34ac60fbd280"	"Vespasian EIII"	"Richard Montague"	"981"	"1015"	"1621"	"1621"	"1621"	"2,42"	"Richard Montague"	""	""	""	""	""
"2943a830-6034-4983-b7f5-ebee80192673"	"Titus BIV"	"(? of at least fols 129-40, art. 30-34) ? Henry Howard, c.1614 (121.4)."	"261"	"346"	"1613"	"1614"	"1615"	"121.4"	"Henry Howard"	""	""	""	"?"	"? of at least fols 129-40, art. 30-34"
"29707fe3-a552-41f1-8243-9368585af4e3"	"Vitellius AI"	"Thomas or Samuel Roper, ¢.1638 (160: this or Vit. D.XVIID"	"624"	"689"	"1637"	"1638"	"1639"	"160"	"Thomas or Samuel Roper"	"Vitellius AI | Vitellius D.XVII"	""	""	"?"	""
"2985d14f-be2b-4bec-a7b8-d643f049f8c6"	"Vitellius EXVI"	"Robert Bowyer, ¢.1612 (13.8, 36.12), 1621 (2.44)"	"299"	"347"	"1621"	"1621"	"1621"	"2.44"	"Robert Bowyer"	""	""	""	""	""
"2a26e24d-cf85-4130-8a4e-dde409f59282"	"Claudius BIV"	"William Dugdale, 1653 (247.1)."	"685"	"714"	"1653"	"1653"	"1653"	"247.1"	"William Dugdale"	""	""	""	""	""
"2a655fb1-5e91-4684-b901-d0e8e0feb7fc"	"Caligula EVIII"	"William Camden"	"659"	"672"	"1612"	"1614"	"1616"	"75.13"	"William Camden"	""	""	""	""	""
"2a8333ff-2df2-4c9f-b841-897f1cdfe69d"	"Cleopatra AXVI"	"John Selden, 1621 (2.67: this or 6018, no. 287 - see below. If Cleo. A.XVI was the manuscript lent to Selden, the descrip- tion, ‘bound old’, indicates that, as would be expected from A.XVI’s 6018 entry, art. 11 had not yet been added)."	"1119"	"1402"	"1621"	"1621"	"1621"	"2.67"	"John Selden"	"Cleopatra AXVI | 6018, no. 287"	""	""	""	""
"2a8d9c7b-7643-4ca1-9f0e-dd4ec4d9e441"	"Faustina AIII"	"John Bradshaw, c.1615-17 (88.1: this or Tit. ANVIID"	"699"	"762"	"1615"	"1616"	"1617"	"88.1"	"John Bradshaw"	"Faustina AIII | Titus ANVII"	""	""	""	""
"2a8f76db-69e0-420b-821e-30bc4055014c"	"Cleopatra EIII"	"Peter Balle, 1640 (205.1: ? this, but see the entry for Vit. B:1)."	"720"	"796"	"1640"	"1640"	"1640"	"205.1"	"Peter Balle"	""	""	""	""	""
"2a93e485-715f-4ee6-a8c1-fe7359a9ac8a"	"Julius BVIII"	"Simonds D’Ewes"	"184"	"199"	""	"unknown date"	""	""	"Simonds D’Ewes"	""	""	""	""	""
"2ac6e3e8-d298-445a-871f-727d7e7ac7ea"	"Cleopatra EI"	"Richard Bancroft"	"1138"	"1154"	"1607"	"1608"	"1610"	"30.6"	"Richard Bancroft"	"his, Cleopatra E.II, III, F.1 | 11"	""	"Zachariah Pasfeild"	""	""
"2ad19b5d-de4c-4420-8719-77ab598599f5"	"Faustina BIX"	"Henry Montagu, 1621 (2.30)"	"1973"	"1999"	"1621"	"1621"	"1621"	"2.30"	"Henry Montagu"	""	""	""	""	""
"2b50c76f-1e48-4905-8027-c271679dde1e"	"Tiberius CIII"	"James Ussher"	"384"	"395"	""	"unknown date"	""	"fol. 3v"	"James Ussher"	""	"?"	""	""	""
"2bec676e-1a36-4e18-8c66-0fdf8ee786da"	"Caligula AXV"	"Francis Tate"	"266"	"277"	""	"1612"	"1612"	"22.9"	"Francis Tate"	""	""	""	""	""
"2cb731ca-fb8e-4388-9145-eb53d8a88177"	"Titus DXX"	"John Selden, via William Dugdale, 1653 (236.1)."	"579"	"625"	"1653"	"1653"	"1653"	"236.1"	"John Selden"	""	""	"William Dugdale"	""	""
"2dc564d3-33c6-4193-b429-89480fa54bec"	"Galba DIX"	"Bulstrode Whitelocke"	"1004"	"1023"	"1652"	"1652"	"1652"	"231.29"	"Bulstrode Whitelocke"	""	""	""	""	""
"2e13e237-288d-42d3-8ad8-a4af542d758e"	"Vitellius CXVI"	"Wilson, by 1617, 1621 (111.21, 2.101: ? fols 132v-39, 246-47, 310-13, artt. 4, 8, of this, and / or parts of Jul. F.VI, Vit. C.XI, Vesp. F.VI)"	"819"	"999"	""	"1621"	"1621"	"(111.21, 2.101"	"Thomas Wilson"	"Vitellius CXVI| Julius F.VI, Vitellius C.XI| Vespasian F.VI"	""	""	""	""
"2e48e185-3420-4eea-b417-37360bf611b1"	"Vitellius FXIX"	"Selden"	"329"	"334"	"1641"	"1641"	"1641"	"225.3"	"John Selden"	""	""	""	""	""
"2f10e061-dd60-4266-8312-37715cda6175"	"Otho EIX"	"Bulstrode Whitelocke"	"439"	"466"	"1652"	"1652"	"1652"	"235.2"	"Bulstrode Whitelocke"	""	""	""	""	""
"2f240c0f-e78f-4db0-bb27-025142fc80c7"	"Cleopatra EI"	"(? of fols 183-87, art. 41) Crashaw, 1610 (Jul. C.III, fol. 125)"	"1064"	"1136"	"1610"	"1610"	"1610"	"Jul. C.III, fol. 125"	"William Crashaw"	""	""	""	""	"? of fols 183-87, art. 41"
"2f354890-b139-4aa1-a1bd-dd371518cd31"	"Vitellius CXVI"	"Thomas Wilson, by 1617 (111.19: ? fols 539-40v, art. 24)"	"741"	"816"	""	"1617"	"1617"	"111.19"	"Thomas Wilson"	""	""	""	""	"? fols 539-40v, art. 24"
"2fb07577-5a17-4df2-9102-c1dc02966c50"	"Caligula EX"	"William Camden"	"605"	"618"	"1612"	"1614"	"1616"	"75.13"	"William Camden"	""	""	""	""	"? parts of this, Calig. E.XI and XII"
"2fdc5817-9d77-4304-8b27-09808274d7c3"	"Vitellius CXVI"	"Edward Herbert"	"1092"	"1106"	"1636"	"1636"	"1636"	"116.3 and 118.4"	"Edward Herbert"	"Vitellius CXVI |Otho C.X| Vitellius BXXI|Vitellius   C.XI"	""	""	""	""
"3005cde4-1f32-4abc-ade8-424b2c02fa42"	"Julius EI"	"Godfrey Goodman, 1655 (256)"	"634"	"660"	"1655"	"1655"	"1655"	"256"	"Godfrey Goodman"	""	""	""	""	""
"300f480c-834d-44b5-a23b-525fec34efe3"	"Caligula EXII"	"Henry Bourchier, ¢.1654 (253: this or Calig. E.XI)."	"695"	"752"	"1653"	"1654"	"1655"	"253:"	"Henry Bourchier"	"Caligula EXI | Caligula E.XII"	""	""	""	""
"309a8abd-2bb3-437a-8bcd-2b383ef3bc0f"	"Vespasian CXIV"	"William Le Neve, 1641 (213.1: ? this, ? Nero D.VI or ? Vit. C.IV)"	"2021"	"2094"	"1641"	"1641"	"1641"	"213.1"	"William Le Neve"	" Vespasian CXIV,  Nero D.VI |  Vitellius C.IV"	""	""	""	""
"312bbf44-7751-439a-9bc2-bdea17c4827b"	"Nero CI"	"borrower not identified"	"1021"	"1043"	"1640"	"1640"	"1640"	"198.1"	"unidentified borrower"	""	""	""	"?"	""
"3170f1be-14dd-49ac-ad41-36d38bfdf8c8"	"Caligula AXII"	"Humphrey Henchman for John Williams, ? 1624 (2.102: this or Calig. A-XIII)"	"1198"	"1298"	"1624"	"1624"	"1624"	"2.102"	"John Williams"	"Caligula A.XII | Caligula A.XIII"	""	"Humphrey Henchman"	""	""
"31806fd5-6e40-4c4b-847f-5ab9f23208a7"	"Tiberius AIX"	"John Barkham"	"1700"	"1711"	"1621"	"1621"	"1621"	"2.76"	"John Barkham"	"Tiberius AIX, | CUL, Add. MS 3578 + Tiberius B.VID"	""	""	""	""
"31fd57fb-dc56-4d1b-960d-ee3c6ac4bb69"	"Vespasian BXXII"	"John Selden, 1639 (177.1)"	"387"	"419"	"1639"	"1639"	"1639"	"177.1"	"John Selden"	""	""	""	""	""
"31ff6458-60a9-4bcd-a295-caf16ca868dc"	"Vitellius FXVII"	"St Lo Kniveton"	"90"	"103"	"1615"	"1616"	"1617"	"45.19, 111.35"	"St Lo Kniveton"	""	""	""	""	""
"320fe773-7d2a-4683-a1db-ca5719868668"	"Cleopatra CX"	"John Selden, 1640 (208.3: this or Vesp. D.X)."	"1044"	"1096"	"1640"	"1640"	"1640"	"208.3"	"John Selden"	"Cleopatra CX | Vespasian D.X"	""	""	""	""
"3257e299-28a2-41ca-9735-8a031049040b"	"Otho EVIII"	"John Selden"	"416"	"426"	"1621"	"1621"	"1621"	"2.89"	"John Selden"	"Otho EVIII, |  Julius F.III, Otho E.VII | IX"	""	""	""	""
"32b152ac-b24c-4afd-96d7-28054272ff10"	"Claudius CII"	"William Le Neve"	"597"	"611"	"1640"	"1640"	"1640"	"197.1"	"William Le Neve"	""	""	""	""	""
"33530189-332e-4cae-a5d6-aa8fdfe5c2c5"	"Claudius EVII"	"John Selden"	"477"	"489"	"1621"	"1621"	"1621"	"2.90"	"John Selden"	""	""	""	""	""
"33628642-53ed-4b30-8852-dfc5ecfab781"	"Julius BVIII"	"Selden, c.1638 (163.6)"	"153"	"181"	"1637"	"1638"	"1639"	"163.6"	"John Selden"	""	""	""	""	""
"33747e3c-bfec-4032-8338-4a7ec8efbac0"	"Vespasian CXIV"	"George Carew"	"1588"	"1600"	"1604"	"1604"	""	"129.6"	"George Carew"	""	""	""	""	"vol. 1, fols 247~70v, artt. 102-3, and / or fols 278-97y, artt. 110-15, of this"
"33bc1c69-277a-41ac-bca7-3454d1d5bfd2"	"Vespasian FXIII"	"(of fol. 12, art. 2) Richard Bancroft, 1608, by hand of John Pory (29.10: this or Claud. B.II, Vit. E.XI, Tit. D.XI or Faust. B.1)"	"118"	"282"	"1608"	"1608"	"1608"	"29.10"	"Richard Bancroft"	"Vespasian FXIII | Claud. B.II, Vitellius E.XI, Titus D.XI | Faust. B.1"	""	"John Pory"	""	"of fol. 12, art. 2"
"33e7d4c3-e57f-426f-8545-731ab58d0bca"	"Vespasian CXIV"	"? Ralph Brooke, by 1615 (17.1: vol. 1, fols 126-34, artt. 45-50, fols 136-59, artt. 52-61, fols 241-69y, 272-97, artt. 100-3, 106-15, of this)"	"1854"	"2018"	""	"1615"	"1615"	"17.1"	"Ralph Brooke"	""	""	""	""	"vol. 1, fols 126-34, artt. 45-50, fols 136-59, artt. 52-61, fols 241-69y, 272-97, artt. 100-3, 106-15, of this"
"344789f1-f69a-47f0-85d4-49bf278c06a7"	"Otho DVII"	"John Selden"	"344"	"354"	"1621"	"1621"	"1621"	"2.96"	"John Selden"	""	""	""	""	""
"346c05db-087f-43a7-90fb-c8f5a31b086a"	"Cleopatra AXVI"	"Fulke Greville, by 1617 (111.1: this or 6018, no. 287 — see below)"	"972"	"1046"	""	"1617"	"1617"	"111.1"	"Fulke Greville"	"Cleopatra AXVI | 6018, no. 287"	""	""	""	""
"34a2c4c2-8e5a-4f98-a2ed-57117244d90e"	"Titus EXI"	"John Selden"	"130"	"140"	"1639"	"1640"	"1641"	"209.6"	"John Selden"	""	""	""	""	""
"34e47140-eb43-4ea1-831a-a0407893643e"	"Caligula AXIII"	"Henry Montagu, 1621 (2.21: this or Calig. A-XID"	"1028"	"1086"	"1621"	"1621"	"1621"	"2.21"	"Henry Montagu"	"Caligula AXIII | Caligula A-XID"	""	""	""	""
"351ea87c-551e-4a4b-bac5-1a3f84b5e618"	"Vitellius BII"	"Godfrey Goodman,"	"183"	"198"	"1640"	"1640"	"1640"	"195.1"	"Godfrey Goodman"	""	""	""	""	""
"3545c265-51ef-4fa1-adde-053c9102e862"	"Vespasian CI"	"Daniel Dunn, by 1611 (55.1)"	"192"	"219"	""	"1611"	"1611"	"55.1"	"Daniel Dunn"	""	""	""	""	""
"35e92f1a-da65-47cd-b054-00e077470e12"	"Tiberius CVII"	"Richard Bancroft, 1608, by hand of John Pory (29.6: this or Claud. E.III)"	"406"	"498"	"1608"	"1608"	"1608"	"29.6"	"Richard Bancroft"	"Tiberius CVII | Claud. E.III"	""	"John Pory"	""	""
"360bcd8e-d87c-4a5a-ba01-d6f95259c907"	"London British Library Additional MS 33216"	"John Selden,"	"307"	"319"	"1639"	"1640"	"1641"	"209.9"	"John Selden"	"London British Library Additional MS 33216 | Titus E.I"	""	""	""	""
"3637fa41-b91f-446f-98c3-8d996c151bb4"	"Vitellius EXI"	"Richard Bancroft"	"268"	"283"	"1608"	"1608"	"1608"	"29.10"	"Richard Bancroft"	"Titus DXI | Claud. B.II, Vitellius E.XI, Vespasian F.XIII | Faust. B.I"	""	"John Pory"	""	""
"3663c2c2-c76c-4cf1-85c6-4f7d4745db28"	"Julius CII"	"(of at least fols 1-18y, art. 1)"	"2432"	"2463"	"1612"	"1612"	"1612"	"70.3"	"Hart"	""	""	""	""	"(of at least fols 1-18y, art. 1)"
"36efdcdc-5f91-4af7-b2aa-f2b1a6077571"	"Cleopatra AXIV"	"Edward Herbert"	"372"	"386"	"1636"	"1636"	"1636"	"119.10"	"Edward Herbert"	"his | Calig. A.ITI, Titus D.II, EX | Cleopatra B.V."	""	""	""	""
"37465802-76d5-4b6f-bf5b-41194541aad3"	"Caligula BV"	"(of fols 382-454, art. 75) Robert Bowyer, c.1612 (36.2)."	"355"	"417"	"1611"	"1612"	"1613"	"36.2"	"Robert Bowyer"	""	""	""	""	"(of fols 382-454, art. 75"
"374738be-e640-4932-b380-e93b01f96f13"	"Nero BIV"	"Bulstrode Whitelocke, 1653 (128"	"306"	"353"	"1653"	"1653"	"1653"	"128"	"Bulstrode Whitelocke"	""	""	""	""	""
"381272c8-d338-4d90-ad9a-f74d38a75004"	"Tiberius CII"	"Ward"	"301"	"304"	"1621"	"1621"	"1621"	"(2.41"	"Samuel Ward"	"Tiberius AXIV | Tiberius C.II"	""	""	""	""
"382adfda-a67e-44c6-bc4d-ebab8d10cc5e"	"Claudius EVII"	"William Camden"	"400"	"413"	"1612"	"1614"	"1616"	"75.4"	"William Camden"	"Claudius EVII, Nero B.X | Vespasian FVIII"	""	""	""	""
"383318f1-38dc-4c7f-afc9-4e0c9bcdbb6b"	"Nero BIV"	"William Camden"	"236"	"249"	"1617"	"1617"	"1617"	"6.1"	"William Camden"	"Nero BIII, Nero B.IV | V"	""	""	""	""
"3837ea44-3db8-4eb9-9ebc-73cc8beeb782"	"Domitian XV"	"Arthur Agarde, 1612-15 (71.37)"	"857"	"902"	"1612"	"1613"	"1615"	"71.37"	"Arthur Agarde"	""	""	""	""	""
"383b21c0-a7eb-4534-bfe7-8a07b8af60b0"	"Titus AXVI"	"William Camden"	"260"	"275"	"1612"	"1614"	"1616"	"75.10"	"William Camden"	""	""	""	""	""
"38db7773-fcb0-4432-b8bf-5b4a2af496f1"	"Faustina BII"	"Compton, ? 1640 (168)."	"587"	"617"	"1640"	"1640"	"1640"	"168"	"Spencer Compton"	""	""	""	""	""
"38fe5ca2-64fa-42d2-8bdf-75cacff0a063"	"Caligula EII"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, c.1605-12 (12.1)"	"302"	"398"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
"39779bc0-bd9a-46e5-9d91-2fb36e9497d0"	"Vespasian CXIV"	"Henry Savile"	"1747"	"1759"	"1604"	"1604"	""	"129.7"	"Henry Savile"	""	""	""	""	""
"3abb8a48-8140-4e49-973b-15294f91f8de"	"Cleopatra FVI"	"Francis Bacon"	"457"	"478"	"1615"	"1616"	"1617"	"104.1"	"Francis Bacon"	""	""	""	""	""
"3ae2cf47-338a-4277-a816-e67ecad96522"	"Otho AIX"	"William Dugdale"	"616"	"630"	"1655"	"1655"	"1655"	"259.1"	"William Dugdale"	""	""	""	""	""
"3b090f76-9973-4a54-8e43-e403e751c625"	"Caligula EI"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, ¢.1605-12 (12.1)"	"289"	"386"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
