source	relation	target	source_id	target_id
Charles Lilburn	Sold to	Hagen	621b765d-08c7-4687-9d26-fdc509576c57	cfcb0060-f4c7-4dce-83d4-16e008c0dcb9
F.P.Hodges	Sold to	Charles Lilburn	f0fb15ba-3ad5-4fc6-b212-0e1b353b5b47	621b765d-08c7-4687-9d26-fdc509576c57
W.Arnold	Sold to	Hagen	e9596d0a-8eac-4d9d-a86e-afad19c1ef58	bb42da39-d0d7-42f3-b289-eca6336dacd4
The Kershaw	Sold to	Huth	ee6d0e71-b5df-42be-8901-5436d8cf9dcb	c8876b12-0995-42d0-afd5-d8acb70c31c9
Baron Bolland	Sold to	Sewall	b0abf5fe-4261-4eec-a1d6-35242c803cb7	8b78d9d3-f465-4a53-b39a-91aad4913cec
Sewall	Sold to	White	8b78d9d3-f465-4a53-b39a-91aad4913cec	12ee244a-81ef-4053-9b40-65d1576ef624
he Henry Chandos Pole Gell	Sold to	Jones	aee0343e-9efb-4fbe-8bff-b7f6fb9a9fd6	68a01e45-a088-402e-8ac4-0b921fa30219
Perkins	Sold to	Sotheby’s	5eb29f53-a51c-4ee4-acf1-9664257cafb0	bdedfe0e-d172-473f-a10c-71e240a83806
The Huth	Sold to	W.A. White	03c1fa81-4a62-410d-8b7b-e15eaab53b9b	b7bc70cb-ab8d-4fa3-a8b5-643d04462ac5
The Wolfreston	Sold to	Forman	5c531c27-0768-4493-a7a9-736f46851962	3ddd9dc8-13c4-446d-9ee4-cb9cd62c8aa9
The Hoe	Sold to	Huntington	b72ed960-97d1-436d-a2db-87760ecc62f6	0bb6c8d2-9d1b-485d-ac1f-d4cba88dcf0c
The Pembroke	Sold to	Huntington (private)	28c523fc-aade-4fd0-892c-32dd75c1ccd3	3385643c-c551-4455-a238-835b2ca86d79
British Museum	Sold to	Baron Bolland	d511bd3b-3879-45e9-a762-22e6e0e10d0d	b0abf5fe-4261-4eec-a1d6-35242c803cb7
The Bridgewater	Sold to	Huntington	88af7219-59cd-460d-b42a-a3b8dabe2e60	dc8c4649-2eb6-4533-a73e-1c2aaddd8afa
The Halsey	Sold to	Huntington	df869ea7-eb1d-482b-add0-04f6f56371cf	ac3e99dc-0eca-4686-974f-c44239d5e203
The Bridgewater	Sold to	Heber	df687035-f280-499e-942c-3d531a3ae33b	983d9443-c164-4ef5-be9a-8ccdfa610265
Sotheby’s	Sold to	W.A. White	bdedfe0e-d172-473f-a10c-71e240a83806	14008454-dd78-47b5-b70a-a9aeec9c7b7a
Heber	Sold to	Perkins	983d9443-c164-4ef5-be9a-8ccdfa610265	5eb29f53-a51c-4ee4-acf1-9664257cafb0
J.G.Rebow	Sold to	C.G, Milnes Gaskell	3e99b588-d18b-4021-be00-a4cb37ca4e73	b72746f4-6956-4d83-b4b7-6f6c357abb69
Lefferts	Sold to	Hagen	05fea090-d47f-41cf-b984-387730018851	df1cd0d0-46e4-4dcc-bd48-06a995e41f82
Heber	Sold to	Lefferts	4a731d80-d198-4d04-80d0-38c29b9ef824	77c4a4bb-521d-4c79-ac7c-44ca88a24ebf
Holgate	Sold to	Britwell	b18ed394-1d65-4db8-a203-4054ce9bbbb9	4a78279b-c330-46c2-9cbc-546e1dc6b4b5
Heber	Sold to	Britwell	1e5f0cc3-194b-4d23-823c-d4c1b3d99c07	2dd647b5-8075-4d8d-95aa-eab5d5777528
Lefferts	Sold to	Hagen	77c4a4bb-521d-4c79-ac7c-44ca88a24ebf	2d32a943-c2e3-4a97-adff-3050f191ae05
Daniel	Sold to	Huth	a84101e0-76ad-4cc4-be26-91eb3220036f	8123bf1c-da34-4c8c-9a38-ca53ffb8dd89
Huth	Sold to	Clawson	8123bf1c-da34-4c8c-9a38-ca53ffb8dd89	e3a57d73-535b-4d2b-8740-aca7ce9d666e
McKee	Sold to	Chew	ca477894-db48-41ae-8b85-789fe48b3407	dc8df75f-e121-4c36-8f64-2fc8103b67fc
James Wyllie Guild	Sold to	Bierstadt	2464b246-dc91-4636-a0d0-946b39c19f57	01b2e8de-f446-473d-bf51-16a7fc59d962
Heber	Sold to	Britwell	7d9f89ec-84e7-4e67-8ce1-1d8fe9169c5d	1b3f4a16-d88b-40f1-b0c2-a2ac4d1db95d
Fillingham	Sold to	Heber	63d1c493-6a6f-4edc-8029-43c465c5511d	7d9f89ec-84e7-4e67-8ce1-1d8fe9169c5d
Bierstadt	Sold to	Lefferts	01b2e8de-f446-473d-bf51-16a7fc59d962	05fea090-d47f-41cf-b984-387730018851
Fillingham	Sold to	Heber	62e3fae9-b4cd-449c-bd32-8993bd8ab67a	1e5f0cc3-194b-4d23-823c-d4c1b3d99c07
Chew	Sold to	Huntington	dc8df75f-e121-4c36-8f64-2fc8103b67fc	ef1fb969-9a55-4628-89de-74227b36f62d
William Bayntun of Gray’s Inn	Sold to	Heber	ffd452ea-f70a-43e3-bc63-f2c27bdd5c87	4a731d80-d198-4d04-80d0-38c29b9ef824
Pepys Papers	Sold to	Alfred Morrison	cd1cc23d-bf39-42b0-8a85-523898f48ee5	148aae24-5a8b-4c9f-bf6e-ee3a00cdd08d
Pepys Papers	Sold to	Alfred Morrison	f8e50abb-6cda-4d99-8af5-dbbb9a726236	5373452b-8ddf-4498-8a9c-2cd037050bfb
Pepys Papers	Sold to	Alfred Morrison	673230cd-78b0-4318-a3cd-d2accb4b26b1	10176a18-45de-40c8-9179-8e324b9d9fff
The Samuel Prince	Sold to	Huth	06e3575d-f8f9-40ba-998f-0cb17415e28f	9287eff1-7766-48f4-858a-c17219c6934f
The Benoit le Court	Sold to	E.Ph.Goldschmidt	ab781820-883c-4e6d-97ce-1758b150c75f	e7653be7-7819-41fb-b299-7ebe91541829
The Huth	Sold to	Cox	da9d3c9e-3338-46e0-a8c6-8fe915289026	127bbc7e-18b1-4e7d-b0c4-31bf14893ec0
The Hagen	Sold to	Clawson	38737987-8bb3-49bf-af65-8acd8ac15cfe	512169d7-8324-46c6-b230-699587160240
Huth	Sold to	Cox	9287eff1-7766-48f4-858a-c17219c6934f	77a33a21-d8d3-4b3b-89bc-c85404796aab
Cox	Sold to	Leo	127bbc7e-18b1-4e7d-b0c4-31bf14893ec0	15cc9657-dd8d-4414-83f5-68ce6594b61c
The Cox	Sold to	Leo	e9cb0e63-3e0e-464a-ab63-8581b193ceb0	1d842090-88f0-4dad-bacd-057a2cbc142f
Huntington	Sold to	Jones	a5e72de5-739a-4c8f-b259-d94428001b15	90bbff7d-7bc1-4111-a654-b31e4ed731a2
The Webster	Sold to	Hoe	e4b9cba0-9c30-4f19-960e-036aa24c7b37	cdc93e92-f510-4ed3-a25d-40f5b45bc6cc
Hoe	Sold to	Huntington	cdc93e92-f510-4ed3-a25d-40f5b45bc6cc	a5e72de5-739a-4c8f-b259-d94428001b15
Lefferts	Sold to	Hagen	744a7998-1419-422f-821b-00e64841cd97	04fcf3aa-c040-4ec9-84db-faa3f80464a8
Bridgewater	Sold to	Huntington	7eec5fa3-c220-448d-9b62-5aa3552f19a5	6d0baa49-2d31-4641-9d85-fae3ab10504b
Lefferts	Sold to	Hagen	fc57f95a-2603-49a5-adbc-b29e81d330f0	66416945-01c4-4c2d-b0e1-e6aaa5c70fcb
Bridgewater	Sold to	Huntington	5038fa43-6332-4ea1-b994-a517c822502c	b6f5ca41-6ef3-49fd-a280-9e090c940310
Lefferts	Sold to	Hagen	1d3eabe2-cfc7-4230-a468-a4b54586fef7	5d1106a2-b264-4b46-a6fe-70588234fe9e
Pepys Papers!	Sold to	Alfred Morrison	1d29f1ac-bc18-4034-9548-f9dbf83a0fbd	d5dfdd3a-fd25-4945-af7d-bef76ea851cd
Kemble	Sold to	Devonshire	c2615ae2-7388-4866-99da-0fc40d2e3d8f	6969674b-1c82-4a52-9117-0036c5fa7686
Mostyn	Sold to	Clawson	dea62075-6ff5-40a2-80d9-be13521e1ef3	8b0f51ca-e5f2-40cc-a918-04c8c87b7ae9
Lefferts	Sold to	Hagen	cc5d271f-579e-4262-ac82-71b2bf6e2feb	8c3b0c75-ba1f-4942-bb4b-c52dd80275d7
Lefferts	Sold to	Hagen	c180db95-08c5-4247-b33d-c11e6ffac50c	4d1b1a9f-55e7-427b-9d16-6ddd7627229b
Devonshire	Sold to	Huntington	6969674b-1c82-4a52-9117-0036c5fa7686	b98232a4-9cfd-4fc4-a879-8ccec12ffede
Foun- taine	Sold to	Jones	46bde187-2db4-4e7a-a73d-9a14541bd50f	5c1a3782-7c94-416d-b9de-15f6a708a824
Arbury	Sold to	Smith	35530d8c-cebe-40d8-9e1a-fa8ffa2b9c3f	f3a25686-4ad4-4078-a112-c75a210d8ce7
Huntington	Sold to	English Literature from London	8e826419-d70f-410d-b666-99ff0a0a0642	cd23ce43-32bf-4a5c-9b71-b6af8312f633
Chew	Sold to	Huntington	54c992e8-6a98-4bca-a106-0de1d873a3df	8e826419-d70f-410d-b666-99ff0a0a0642
Britwell	Sold to	Clawson	c62e6a86-0f4d-4f98-a829-23ec49549645	d33c7f35-9325-47c4-8904-12811878b717
Joseph Lilly	Sold to	Huth	ecc07982-325c-4837-8558-bd0a587eb3d7	dae1e415-2006-4cce-907f-8ccc1197874c
Roxburghe	Sold to	J.M.Rice	4f781804-26ca-4e46-9eef-282795003631	6b56465c-22d1-4af9-9ab3-6c8315da58ef
Pearson	Sold to	George Mason	228f884f-8d07-41ff-96e4-b6ba59073ac8	bcb64a07-28fb-4369-9633-8146bd158011
George Mason	Sold to	Roxburghe	bcb64a07-28fb-4369-9633-8146bd158011	4f781804-26ca-4e46-9eef-282795003631
J.M.Rice	Sold to	Britwell	6b56465c-22d1-4af9-9ab3-6c8315da58ef	5120e844-1552-4f0f-9a18-57bfea1ede4b
Chalmers	Sold to	Britvell	d36cf51f-ee97-4297-8f2f-95366a067d49	f2d3e4f6-331d-4e52-9b29-eca8ef94a654
A.H.Joline	Sold to	Mark Robin- son	e338e3d8-2f3d-4552-9a69-b65ab679f915	54364c47-73b8-49e7-9d18-98ed32c52f9c
Britvell	Sold to	Jones	f2d3e4f6-331d-4e52-9b29-eca8ef94a654	467dd271-f808-4940-b38c-f2a8cc541a14
Britwell	Sold to	Sotheby’s	249ec2fd-a7fd-442b-8d04-2ec614f1dca0	f8f6d094-0ae6-4fb7-bf12-7f7d9fe5b006
E.M.Cox	Sold to	Clawson	50c9cbfd-eca1-480e-83ba-f91467f000c5	7a0beb83-55b2-4aaf-b506-ebbe29eecf69
Huth	Sold to	E.M.Cox	dae1e415-2006-4cce-907f-8ccc1197874c	50c9cbfd-eca1-480e-83ba-f91467f000c5
Poor	Sold to	Huntington	c1fd8384-14c3-4693-a3c9-aa40b59562df	bfe6e261-e9dd-4486-b48f-a093af6f6a36
Harding and Lepard	Sold to	Britwell	09371a42-d861-48b2-96ff-ab547c390f0b	c62e6a86-0f4d-4f98-a829-23ec49549645
Heber	Sold to	Holgate	7e5c6781-db80-47eb-8293-fa3a3c893d99	e7b231f9-2d35-4ffd-9018-83730ed6e5ef
Jones	Sold to	Clawson	fe534900-93c3-4a9a-ab4c-5b91d4654b4f	893eaace-0ef8-4cd0-b700-a1309616a411
Devonshire	Sold to	Huntington	f81da2de-b5f8-46db-8dd9-dfe81c25fdaf	cd670bba-ec5b-4cd5-a9b8-7d3f6255692b
Corser	Sold to	Britwell	ca7be10c-4fa0-4df2-a179-f71ae54ce3b3	986286de-922b-4b67-b4fc-2fba9d5ed1c2
Kemble	Sold to	Devonshire	681399ce-c754-4d19-bf7c-b9aa63558894	f81da2de-b5f8-46db-8dd9-dfe81c25fdaf
Holgate	Sold to	Knight	e7b231f9-2d35-4ffd-9018-83730ed6e5ef	31b94aa5-f06b-4a58-a0b6-369e191b0ef8
Kemble	Sold to	Devonshire	9cafc6ee-f5c5-45a8-a92f-6f33eed87773	982493ea-6bdb-44b1-b1fa-2345b9829505
Heber	Sold to	Corser	9e3ce55b-aeaf-4aa7-b43a-f6e81180b7f7	ca7be10c-4fa0-4df2-a179-f71ae54ce3b3
Huntington	Sold to	Jones	91279d12-f3c7-476d-9d87-d513f43953c6	7f08d377-f8da-4f2b-b7cd-0cb9c0ea3301
Jones	Sold to	Clawson	93f285b6-7360-4031-bd6e-6f1234818b74	239c741e-ee32-4888-a51b-eb0387552793
Devonshire	Sold to	Huntington	982493ea-6bdb-44b1-b1fa-2345b9829505	b9faa520-de6b-455d-826f-cf45688c96c5
Bridgewater	Sold to	Huntington	0fbfa6c7-a090-4ca4-b151-2e682158d09c	91279d12-f3c7-476d-9d87-d513f43953c6
Lamport Hall	Next in chain	Britwell	76c854d4-60a0-4220-886e-b705f4d0323a	9597ac2f-657e-4751-a14a-77d3b898b915
Huntington	Sold to	Jones	5a1cab70-1bb7-45fd-9052-fe625e3d231c	fe534900-93c3-4a9a-ab4c-5b91d4654b4f
Hoe	Sold to	Huntington	2bb9c091-eda9-4bab-adf2-2bc93e4b1acf	5a1cab70-1bb7-45fd-9052-fe625e3d231c
Britwell	Sold to	Jones	ebdb036e-2984-4e94-bc5c-5b3dd477bb63	93f285b6-7360-4031-bd6e-6f1234818b74
Heber	Sold to	Britwell	471c200e-d346-45d7-a1bd-abaa0d3ae6f0	ebdb036e-2984-4e94-bc5c-5b3dd477bb63
Kemble	Sold to	Devonshire	527c501f-cfb9-445d-8022-935fc2fc5490	babec5d0-e5dc-490c-a481-910d23af5b99
Devonshire	Sold to	Huntington	babec5d0-e5dc-490c-a481-910d23af5b99	8c6b0c7a-9227-484b-a3c5-9d7e8150bc4d
Devonshire	Sold to	Huntington	2add0fff-1a0d-4485-82b0-53fb6834e95c	63a61781-d373-49f6-bf83-2805c6f7b40c
Devonshire	Sold to	Huntington	4dd4c269-8e26-4910-a666-7ee188be5443	0ff2ba47-c359-43fc-bd50-43ff73e6034f
Kemble	Sold to	Devonshire	456aeaf4-883b-4595-bd29-6ac2845fc065	4dd4c269-8e26-4910-a666-7ee188be5443
Hoe	Sold to	Huntington	ad492ff0-9ce3-4396-9d77-290bd23f9a1e	86452330-8ae1-48c5-b8d5-237a81228860
Jadis	Sold to	Britwell	0185b95b-e5a6-4592-b05d-c9d675de920e	68e221d9-e57e-4a4e-bf9c-cb936fd9fe15
Hibbert	Sold to	Britwell	271ae0b6-e814-4729-b862-d2ac3e1c5cf2	6f51d0d1-3da2-40ee-83b8-fe47c554dbec
Hagen	Sold to	Clawson	8eb35166-b48e-460a-9763-dc83cd2ae469	4d11e805-2fea-483b-a0ea-e548982a83da
Kemble	Sold to	Devonshire	87e22f40-09a3-4e64-962f-a2485ef7b242	2add0fff-1a0d-4485-82b0-53fb6834e95c
Mostyn	Sold to	Chew	3936bbfd-2586-40f6-9d90-263d1ee3fb0c	32628349-ac4f-451b-9d1a-cb722293c4ca
Huntington	Sold to	Clawson	942f4d61-f173-44eb-be82-51c9a8548044	0677610f-12fe-45b4-86d2-657219ee4d9b
Kemble	Sold to	Devonshire	45d0259f-2307-4d56-934a-b6b70a419ce9	6c778f75-f348-4679-9fb5-52460c47538a
Devonshire	Sold to	Huntington	6c778f75-f348-4679-9fb5-52460c47538a	63c2fbed-4e6a-46f6-95d4-174c55465be7
Bridgewater	Sold to	Huntington	2009bb15-8513-49f6-aee2-b2c0b068e5b8	942f4d61-f173-44eb-be82-51c9a8548044
C.B.Foote	Sold to	Hagen	8ad14be5-3b65-4214-95c6-725ba94b93fd	0a2b06f4-fd0d-442d-bbf0-f9190dcab4ff
Sotheby’s	Next in chain	J.T.Adams	f51a5b00-06c2-473d-a9c7-b6210dbb5ed7	81e0d17f-727b-476f-be42-249ba048fd85
Lamport Hall copy discovered in 1867	Next in chain	Britwell Library	ca71dfdc-c604-4639-aa14-0e1d5f00d119	9d054d36-6d51-4ea5-b549-6c861c2572ad
Jolley	Sold to	Britwell	c7823cda-b9b8-4b22-b09f-d333ea11025a	5792e431-0ac8-47ac-b52b-0c1c710a5722
Devonshire	Sold to	Huntington	a9659a71-e5f7-4477-972b-f9dce955134d	1401a176-38a9-40ae-ae43-b4ff2c30b68f
Kemble	Sold to	Devonshire	b821cbd0-10c7-423b-8201-ebd63fcc8287	a9659a71-e5f7-4477-972b-f9dce955134d
Britwell	Sold to	Clawson	5792e431-0ac8-47ac-b52b-0c1c710a5722	314f61d6-c6a7-4db6-9eba-16504ff24a63
British Museum	Sold to	Edwin Freshfield	eb60ca9a-39d3-4319-9baf-0e2c4faa38d7	8d25e39d-2bfa-442e-9aab-245a234ccfba
Kemble	Sold to	Devonshire	b45e4c83-bbbe-4cd5-b13b-2334dd8ef6b2	968ce585-863a-4582-abb9-c772c38740a5
Devonshire	Sold to	Huntington	968ce585-863a-4582-abb9-c772c38740a5	6bb0aa4f-9552-4415-86e6-a4cfe0807e33
Richard Wright	Sold to	Kemble	c09d9f7d-ac59-41c2-8d00-2f2d3ee2bb71	b821cbd0-10c7-423b-8201-ebd63fcc8287
Marsden J. Perry	Sold to	Jones	694d95bb-a55a-4ca6-8bcb-fd7ed4f9b580	5e3cae99-27be-4e94-8449-4ac6d499d9fc
Jones	Sold to	Clawson	5e3cae99-27be-4e94-8449-4ac6d499d9fc	521f4a0d-a79e-4524-a4fe-bdc1555dfad5
Hoe	Sold to	Chew	b7e26b1b-5912-4dc2-a06e-f281091ed24a	b8048e04-aac0-4106-8425-cd7f34dd8f59
Hoe	Sold to	Vickery	4848de21-1925-46f8-879d-d7d5327f6484	2977e009-41db-4030-b7fb-ae4e074f9476
James Crossley	Sold to	Chew	55a15510-9b52-4c19-bb72-7eb8e7310ed7	6cddee18-0265-4d7c-b808-f2721521473a
Chew	Sold to	Huntington	c30d08ca-77d6-4149-b42d-c24c3045aea3	c4170f3a-1bca-43b7-b837-e0d32e599fb7
Narcissus Luttrell	Sold to	Farmer	9ca7a1f9-0008-48c3-9ca3-91f28e463112	cb8595ed-af08-411a-97ff-1e9ab3a37e19
Bindley	Sold to	Heber	20dd2953-e9e6-4cd0-bfce-192a21af9ada	cfe407b2-efba-4430-b419-2fed143da77e
Bridgewater	Sold to	Huntington	d161c68a-8a2f-4bc9-a22c-f16ac3fcae78	b36b38ff-68c5-4a2e-b186-9a8694e24d9c
Heber	Sold to	Britwell	d405bbc1-f2da-4d31-b3cd-2525038c1830	20553d14-c0fb-4ff7-89c6-b14f822ef75b
Heber	Sold to	Britwell	56620724-7757-424c-96ed-1fe7181193f4	4a9cda0f-b860-4df0-a00f-831e01a3eda4
W.T. Wallace	Sold to	Clawson	f5a6956b-556b-44e2-bf07-5a1c0578fd50	d775c9fd-a177-460a-9027-0b999aaade5b
Jones	Sold to	Clawson	b580c72a-fa87-4736-b326-52a709aeeead	80a7135f-05e0-454a-a1a4-0928e0bb475b
Heber	Sold to	Sir Mark Dalrymple	cfe407b2-efba-4430-b419-2fed143da77e	b693332c-f4aa-4495-abd0-68d2499f2c6a
Farmer	Sold to	Bindley	cb8595ed-af08-411a-97ff-1e9ab3a37e19	20dd2953-e9e6-4cd0-bfce-192a21af9ada
John Scott	Sold to	Hoe	34b11e96-ce5a-4cad-931b-dbed14c91d62	4848de21-1925-46f8-879d-d7d5327f6484
Hoe	Sold to	Chew	f723e3f6-c6f0-4496-bc75-33a5b9890ab4	60141188-90e8-45f0-81ae-1b5a5e514801
Chew	Sold to	Huntington	6cddee18-0265-4d7c-b808-f2721521473a	332bae8c-aa43-4760-8e58-3442398e3097
Sir William Tite	Sold to	Alfred Morrison	18cd3adb-63b5-4127-be28-aad8d92d0ca4	36c92b9c-a297-43da-b2d2-5d63eea52572
Sotheby’s	Sold to	Alfred Morrison	c9c28c97-6f3f-41a4-b72c-3c38833c6af1	212b1216-a116-4faa-b328-08258b9b7ae2
Pepys Papess	Sold to	Alfred Morrison	ccf387f3-751e-4f79-9241-17ad2c570933	88c11844-ff22-480d-9d05-d1a11b746cc2
Fairfax Papers	Sold to	Alfred Morrison	c6030c8a-7baa-46c5-a383-1206a193bf36	cc2e6ea8-e5f4-42db-84bf-1df16c8517be
John Young	Sold to	Alfred Morrison	c642329d-b13d-486d-9cc9-ef9af6d8a5ce	b3a3a08f-90e9-4474-baea-b0ddb3e96d0a
Fairfax Papers	Sold to	Alfred Morrison	888c14b7-be05-4af5-952b-9749c05aabe9	e88f970c-014c-4f70-b3af-20c6c6351589
John Young	Sold to	Alfred Morrison	6c58e3e6-dae7-4aad-aeb9-b2bc76ac9e1b	3518a0d1-a87b-4478-9606-9e134b1e4a3b
William Upcott	Sold to	John Young	d3dbd3c8-c393-4c87-99a2-c80e0a5bd262	6c58e3e6-dae7-4aad-aeb9-b2bc76ac9e1b
Heber	Sold to	Cole	09c6cc81-9061-40ef-8986-df27119aaa87	53aeb972-f17d-4b31-9a13-b83298dcaca4
Corser	Sold to	Huth	5f631fe7-2b39-4187-9a0b-4767efb36830	f6302ae2-7048-4573-bd7b-8a87a0a0f62c
Pembroke	Sold to	Huntington	c44d68d6-c6b8-48e4-88ed-f8b6d2d2b701	95f78f85-a238-4839-acc6-35ee53be26c2
Huntington	Sold to	Jones	bf2bd6c7-1b29-44e3-93e2-6812458300e9	574b7717-d16c-4a8e-9873-5780e44ad485
Shipperdson	Sold to	Chew	39d9033b-779f-4aeb-a0f9-97d334b2d03c	8394b557-2991-4664-875f-3c4ddd1cd6b5
Lefferts	Sold to	Hagen	47f8043c-5e83-4a8d-8f77-c4fcb0ece057	6a078305-7f63-472a-8544-1bbebb2620b6
Cole	Sold to	Britwell	53aeb972-f17d-4b31-9a13-b83298dcaca4	8d49ee23-e3f5-4772-ade2-ec100bc368e0
Heber	Sold to	Britwell	5026e0f9-8565-405b-b333-37fa03aeb54a	8cd23e6b-852a-4d83-8d4a-0fdaffa1c989
Heber	Sold to	Britwell	f094048f-3298-4b5d-ba0d-1455fc6532c5	84eade51-ca29-4329-89b2-a81deb8e512e
Heber	Sold to	Britwell	68051793-3638-4e25-8214-ae8c5674d9b6	6ddad84e-cfaf-4106-98ef-77a3dfc9c8b2
Chew	Sold to	Huntington	8394b557-2991-4664-875f-3c4ddd1cd6b5	26501a28-fc00-4571-a05d-e2231d93ddab
Hoe	Sold to	C.L.F.Robinson	0a9e5a8a-2c9a-4c14-8217-2bc7758138b5	ca67f9e6-7a79-4ead-92f1-00ef0b431024
Huth	Sold to	Ross Winans	f6302ae2-7048-4573-bd7b-8a87a0a0f62c	e31edbed-c988-49a6-b93f-193da279b3c8
Major Thomas Pearson	Sold to	Heber	64c272c8-60b7-4e5c-b8f2-de95c9efd3c0	f094048f-3298-4b5d-ba0d-1455fc6532c5
Lefferts	Sold to	Hagen	47f8b23c-042e-4866-a1da-bdeb0e2ac5a3	cfb66af0-9ffa-410d-ad17-8766e8e4c9f2
Hoe	Sold to	Huntington	76c7b741-bbe4-4369-adce-7189bcc5e3e1	cdc71d8e-84e1-44e8-a42b-b44cb36b3e6b
Beckford	Sold to	Hoe	5bd49f3b-45ca-42a8-86b0-7d1d63e1fdb0	76c7b741-bbe4-4369-adce-7189bcc5e3e1
Lefferts	Sold to	Hagen	07a27d84-c87c-46c8-8015-52240d2e5698	f5d48071-ba62-49f3-add7-ce69ed76509f
Chew	Sold to	Huntington	a5fefb63-ac26-4326-9821-041f555f6cc3	4ec920b0-258b-4be1-b2f0-37bbb0738c8a
Huth	Sold to	Hagen	f29a6ec5-5336-4386-94a4-58ab35d0f4ad	8e33119b-1a58-4c3e-9e9c-8497d17674b2
Midgeley	Sold to	Chalmers	9c162c41-4a91-4a4a-9620-eeaa990916a0	e7797a78-3f61-46c6-a3e2-f198304506eb
Park	Sold to	Midgeley	7d21cc4b-6161-403f-a5c3-d042b3af53d5	9c162c41-4a91-4a4a-9620-eeaa990916a0
Nassau	Sold to	Heber	6778498c-171c-446b-a26a-adcb00d6527d	55706f7d-8796-4766-b45e-954faf649d70
Heber	Sold to	Britwell	a7bff081-f3b6-48eb-965a-1615a548f79a	63a6f91e-fab1-4515-807b-1c56c77ffa77
Hoe	Sold to	Hagen	e5a27c32-0592-4c1b-b2ae-7684cd2f86e3	6bd00a0c-d56c-4620-94de-b1593b7331c6
Heber	Sold to	Britwell	d8112b1b-c4f3-4f76-8a17-d98fbf90abcd	c4a617c4-e56c-4050-83e2-f16a25fc59c0
Mostyn	Sold to	Clawson	1904594a-b639-4056-83d4-cb5c95e76dba	5ec3155c-4af3-4fa7-b1e1-85a40146b86d
Heber	Sold to	Britwell	55706f7d-8796-4766-b45e-954faf649d70	7587fc0c-8724-4b72-b179-3cc9b97f15f6
Roxburghe	Sold to	Sykes	bb22c2fb-8185-45a2-933c-9dcde2b3dc87	493553bc-98de-4b8e-9dce-d83ba8a6df56
Chalmers	Sold to	Britwell	e7797a78-3f61-46c6-a3e2-f198304506eb	b688a719-d300-4285-b8a2-686d5a096121
Heber	Next in chain	Britwell	9275795d-0264-417a-beff-d33e5fac792d	c7eab750-06a6-4a9a-a68f-834ecb821000
Farmer	Given to	Reed	3a396fb8-e074-472c-9b98-e5bd7c58f2ef	9e8abd83-4872-4e41-be22-428609f51ff0
Sykes	Sold to	Heber	493553bc-98de-4b8e-9dce-d83ba8a6df56	a7bff081-f3b6-48eb-965a-1615a548f79a
Reed	Sold to	Heber	9e8abd83-4872-4e41-be22-428609f51ff0	d8112b1b-c4f3-4f76-8a17-d98fbf90abcd
Roxburghe	Sold to	Heber	63f084f2-aa2c-4ef9-b1d0-b8f399d5ac7b	28f08d1f-d8e1-4970-b966-e33ca7596d1b
J[ohn?]. Baynest	Next in chain	Joseph Ritson	46601656-00ed-405a-85e2-9d1c63ff72fc	a5069551-c037-42da-aaee-c115da893cec
Lamport	Sold to	Britwell	f857d025-65e1-4372-9a34-d867fc6824ca	c15efc90-54ba-49f3-b989-1183a6ed441e
Hanmer ~ Bunbury	Sold to	Shakespeare Library	b91afa83-bd66-4119-9737-f05d1faa8a32	6bcb46c0-df74-4d99-9209-42df759e1ad3
Hibbert	Sold to	Bright	458f70e3-7567-420b-ac44-04f4e232fadb	1bca2ca0-ad79-4258-a026-eec9c576fbc2
Midgely	Sold to	Hibbert	22af2228-4990-4875-825b-9d1ca623bca9	458f70e3-7567-420b-ac44-04f4e232fadb
Steevens	Sold to	Roxburghe	2a7094ac-f598-489e-a90e-73e0fe26c532	63f084f2-aa2c-4ef9-b1d0-b8f399d5ac7b
Henry St. John Mildmay	Sold to	Clawson	66c50cf6-6bea-4665-8dee-0f52cf3eee0f	fb231e4f-16c3-442c-98e6-3b74cfa73cce
Britwell	Sold to	Clawson	1bf19f9c-8513-4d69-a993-5d84c8858426	b507f0bd-e414-4f0d-8e26-02e71fb17385
Freeling	Sold to	Britwell	3f2c7e1d-a156-47ea-91d3-d8dfb8091de7	094316ac-4e8d-4904-8ab2-0c75f6128658
Freeling	Sold to	Britwell	13da76cc-0bc3-482e-b9cc-e0696dc1f71d	9c8becd4-dba8-4c91-98ec-9f4257e9fa38
Britwell	Sold to	Clawson	9c8becd4-dba8-4c91-98ec-9f4257e9fa38	026d6944-cee4-4c4b-a579-b1040d08576f
Heber	Sold to	Freeling	28f08d1f-d8e1-4970-b966-e33ca7596d1b	13da76cc-0bc3-482e-b9cc-e0696dc1f71d
Joseph Ritson	Sold to	Hill	a5069551-c037-42da-aaee-c115da893cec	e2973b79-12fc-437c-a32c-65a988755518
Britwell	Sold to	Clawson	e2a1bc1c-9f39-46f7-9c50-ad1b5561b5ed	9fb821b7-99b5-475b-93fd-00e0dcfa055d
Mostyn	Sold to	Clawson	638dd46b-91fe-477c-8f18-8d6fe720e891	acbca94f-f203-496f-a87f-de4ec6618eb7
Luttrell	Sold to	J[ohn?]. Baynest	94e1085c-301c-4235-8c5e-cfada5420797	46601656-00ed-405a-85e2-9d1c63ff72fc
Mostyn	Sold to	Clawson	ecfd29f2-b22f-454f-ab3f-aa0ab96e4b5f	71ff36e5-e4cf-4f07-a3cc-8c539d44e21b
